"country_name","country_code","region","year","indicator_name","value"
"Canada","CAN","North America","1976","Merchandise imports (current US$)",40242900000
"Canada","CAN","North America","1976","Merchandise imports from high-income economies (% of total merchandise imports)",89.4093979353408
"Canada","CAN","North America","1976","Food exports (% of merchandise exports)",12.1684080757457
"Canada","CAN","North America","1976","Fuel exports (% of merchandise exports)",13.8114537144438
"Canada","CAN","North America","1976","Ores and metals exports (% of merchandise exports)",13.6483686519925
"Canada","CAN","North America","1976","Merchandise exports (current US$)",40598400000
"Canada","CAN","North America","1976","Merchandise exports to high-income economies (% of total merchandise exports)",86.1911072139353
"Germany","DEU","Europe & Central Asia","1976","Energy imports, net (% of energy use)",48.4952023864434
"Germany","DEU","Europe & Central Asia","1976","Arms imports (SIPRI trend indicator values)",1.395e+09
"Germany","DEU","Europe & Central Asia","1976","Exports of goods and services (% of GDP)",18.1212991875784
"Germany","DEU","Europe & Central Asia","1976","Imports of goods and services (% of GDP)",20.3759494843633
"Germany","DEU","Europe & Central Asia","1976","Trade (% of GDP)",38.4972486719417
"Germany","DEU","Europe & Central Asia","1976","Merchandise trade (% of GDP)",36.8071544872297
"Germany","DEU","Europe & Central Asia","1976","Food imports (% of merchandise imports)",13.9822993002228
"Germany","DEU","Europe & Central Asia","1976","Fuel imports (% of merchandise imports)",25.8640872132246
"Germany","DEU","Europe & Central Asia","1976","Ores and metals imports (% of merchandise imports)",6.66033699232623
"Germany","DEU","Europe & Central Asia","1976","Merchandise imports (current US$)",8.8421e+10
"Germany","DEU","Europe & Central Asia","1976","Merchandise imports from high-income economies (% of total merchandise imports)",71.9071931018834
"Germany","DEU","Europe & Central Asia","1976","Food exports (% of merchandise exports)",4.34135881431312
"Germany","DEU","Europe & Central Asia","1976","Fuel exports (% of merchandise exports)",3.4472687767693
"Germany","DEU","Europe & Central Asia","1976","Ores and metals exports (% of merchandise exports)",2.99457398446713
"Germany","DEU","Europe & Central Asia","1976","Merchandise exports (current US$)",1.02162e+11
"Germany","DEU","Europe & Central Asia","1976","Merchandise exports to high-income economies (% of total merchandise exports)",71.1657898403267
"France","FRA","Europe & Central Asia","1976","Energy imports, net (% of energy use)",76.6561278927606
"France","FRA","Europe & Central Asia","1976","Arms imports (SIPRI trend indicator values)",2.33e+08
"France","FRA","Europe & Central Asia","1976","Exports of goods and services (% of GDP)",19.2102731784749
"France","FRA","Europe & Central Asia","1976","Imports of goods and services (% of GDP)",20.1524444883344
"France","FRA","Europe & Central Asia","1976","Trade (% of GDP)",39.3627176668093
"France","FRA","Europe & Central Asia","1976","Merchandise trade (% of GDP)",32.3921995676838
"France","FRA","Europe & Central Asia","1976","Food imports (% of merchandise imports)",11.8338685817142
"France","FRA","Europe & Central Asia","1976","Fuel imports (% of merchandise imports)",22.4465477835088
"France","FRA","Europe & Central Asia","1976","Ores and metals imports (% of merchandise imports)",5.16264840879677
"France","FRA","Europe & Central Asia","1976","Merchandise imports (current US$)",64081700000
"France","FRA","Europe & Central Asia","1976","Merchandise imports from high-income economies (% of total merchandise imports)",72.0102750536066
"France","FRA","Europe & Central Asia","1976","Food exports (% of merchandise exports)",15.2558774703047
"France","FRA","Europe & Central Asia","1976","Fuel exports (% of merchandise exports)",2.91104150248726
"France","FRA","Europe & Central Asia","1976","Ores and metals exports (% of merchandise exports)",2.93140890000662
"France","FRA","Europe & Central Asia","1976","Merchandise exports (current US$)",56874100000
"France","FRA","Europe & Central Asia","1976","Merchandise exports to high-income economies (% of total merchandise exports)",62.7632640080962
"Israel","ISR","Middle East & North Africa","1976","Energy imports, net (% of energy use)",98.6390964654759
"Israel","ISR","Middle East & North Africa","1976","Arms imports (SIPRI trend indicator values)",1.953e+09
"Israel","ISR","Middle East & North Africa","1976","Exports of goods and services (% of GDP)",38.9465912883423
"Israel","ISR","Middle East & North Africa","1976","Imports of goods and services (% of GDP)",68.9327359702262
"Israel","ISR","Middle East & North Africa","1976","Trade (% of GDP)",107.879327258569
"Israel","ISR","Middle East & North Africa","1976","Merchandise trade (% of GDP)",64.7950775576221
"Israel","ISR","Middle East & North Africa","1976","Food imports (% of merchandise imports)",14.146754270641
"Israel","ISR","Middle East & North Africa","1976","Fuel imports (% of merchandise imports)",16.4997963732256
"Israel","ISR","Middle East & North Africa","1976","Ores and metals imports (% of merchandise imports)",3.12776670600643
"Israel","ISR","Middle East & North Africa","1976","Merchandise imports (current US$)",5669300000
"Israel","ISR","Middle East & North Africa","1976","Merchandise imports from high-income economies (% of total merchandise imports)",54.4211506775852
"Israel","ISR","Middle East & North Africa","1976","Food exports (% of merchandise exports)",16.5968299359009
"Israel","ISR","Middle East & North Africa","1976","Fuel exports (% of merchandise exports)",0.0168851697649412
"Israel","ISR","Middle East & North Africa","1976","Ores and metals exports (% of merchandise exports)",1.72541438942492
"Israel","ISR","Middle East & North Africa","1976","Merchandise exports (current US$)",2414500000
"Israel","ISR","Middle East & North Africa","1976","Merchandise exports to high-income economies (% of total merchandise exports)",74.7690677001172
"Japan","JPN","East Asia & Pacific","1976","Energy imports, net (% of energy use)",89.8322262535535
"Japan","JPN","East Asia & Pacific","1976","Arms imports (SIPRI trend indicator values)",1.674e+09
"Japan","JPN","East Asia & Pacific","1976","Exports of goods and services (% of GDP)",13.2894704911616
"Japan","JPN","East Asia & Pacific","1976","Imports of goods and services (% of GDP)",12.5668037180864
"Japan","JPN","East Asia & Pacific","1976","Trade (% of GDP)",25.856274209248
"Japan","JPN","East Asia & Pacific","1976","Merchandise trade (% of GDP)",22.9349158231488
"Japan","JPN","East Asia & Pacific","1976","Food imports (% of merchandise imports)",16.7504993147157
"Japan","JPN","East Asia & Pacific","1976","Fuel imports (% of merchandise imports)",43.8530502103445
"Japan","JPN","East Asia & Pacific","1976","Ores and metals imports (% of merchandise imports)",10.292859334036
"Japan","JPN","East Asia & Pacific","1976","Merchandise imports (current US$)",64894500000
"Japan","JPN","East Asia & Pacific","1976","Merchandise imports from high-income economies (% of total merchandise imports)",68.7482856077347
"Japan","JPN","East Asia & Pacific","1976","Food exports (% of merchandise exports)",1.39699959933791
"Japan","JPN","East Asia & Pacific","1976","Fuel exports (% of merchandise exports)",0.17481098634799
"Japan","JPN","East Asia & Pacific","1976","Ores and metals exports (% of merchandise exports)",1.08039659106406
"Japan","JPN","East Asia & Pacific","1976","Merchandise exports (current US$)",67303700000
"Japan","JPN","East Asia & Pacific","1976","Merchandise exports to high-income economies (% of total merchandise exports)",65.1243823213578
"South Korea","KOR","East Asia & Pacific","1976","Energy imports, net (% of energy use)",71.2726521425767
"South Korea","KOR","East Asia & Pacific","1976","Arms imports (SIPRI trend indicator values)",5.41e+08
"South Korea","KOR","East Asia & Pacific","1976","Exports of goods and services (% of GDP)",28.2888320725375
"South Korea","KOR","East Asia & Pacific","1976","Imports of goods and services (% of GDP)",30.1714594480614
"South Korea","KOR","East Asia & Pacific","1976","Trade (% of GDP)",58.4602915205989
"South Korea","KOR","East Asia & Pacific","1976","Merchandise trade (% of GDP)",52.5920556683097
"South Korea","KOR","East Asia & Pacific","1976","Food imports (% of merchandise imports)",8.7318386650807
"South Korea","KOR","East Asia & Pacific","1976","Fuel imports (% of merchandise imports)",19.9375065208733
"South Korea","KOR","East Asia & Pacific","1976","Ores and metals imports (% of merchandise imports)",5.1642328851977
"South Korea","KOR","East Asia & Pacific","1976","Merchandise imports (current US$)",8.774e+09
"South Korea","KOR","East Asia & Pacific","1976","Merchandise imports from high-income economies (% of total merchandise imports)",88.1524764774897
"South Korea","KOR","East Asia & Pacific","1976","Food exports (% of merchandise exports)",7.64355924324748
"South Korea","KOR","East Asia & Pacific","1976","Fuel exports (% of merchandise exports)",1.87975835365172
"South Korea","KOR","East Asia & Pacific","1976","Ores and metals exports (% of merchandise exports)",1.07749568263729
"South Korea","KOR","East Asia & Pacific","1976","Merchandise exports (current US$)",7.716e+09
"South Korea","KOR","East Asia & Pacific","1976","Merchandise exports to high-income economies (% of total merchandise exports)",90.3324907641454
"Saudi Arabia","SAU","Middle East & North Africa","1976","Energy imports, net (% of energy use)",-4266.23153547033
"Saudi Arabia","SAU","Middle East & North Africa","1976","Arms imports (SIPRI trend indicator values)",5.91e+08
"Saudi Arabia","SAU","Middle East & North Africa","1976","Exports of goods and services (% of GDP)",59.7295742232451
"Saudi Arabia","SAU","Middle East & North Africa","1976","Imports of goods and services (% of GDP)",24.2515712135965
"Saudi Arabia","SAU","Middle East & North Africa","1976","Trade (% of GDP)",83.9811454368417
"Saudi Arabia","SAU","Middle East & North Africa","1976","Merchandise trade (% of GDP)",73.4008770470036
"Saudi Arabia","SAU","Middle East & North Africa","1976","Food imports (% of merchandise imports)",11.8153078265286
"Saudi Arabia","SAU","Middle East & North Africa","1976","Fuel imports (% of merchandise imports)",0.743185178115363
"Saudi Arabia","SAU","Middle East & North Africa","1976","Ores and metals imports (% of merchandise imports)",0.755539176254309
"Saudi Arabia","SAU","Middle East & North Africa","1976","Merchandise imports (current US$)",8694620000
"Saudi Arabia","SAU","Middle East & North Africa","1976","Merchandise imports from high-income economies (% of total merchandise imports)",79.319269347566
"Saudi Arabia","SAU","Middle East & North Africa","1976","Food exports (% of merchandise exports)",0.0618251169237089
"Saudi Arabia","SAU","Middle East & North Africa","1976","Fuel exports (% of merchandise exports)",99.691171643257
"Saudi Arabia","SAU","Middle East & North Africa","1976","Ores and metals exports (% of merchandise exports)",0.00875526076360684
"Saudi Arabia","SAU","Middle East & North Africa","1976","Merchandise exports (current US$)",38286100000
"Saudi Arabia","SAU","Middle East & North Africa","1976","Merchandise exports to high-income economies (% of total merchandise exports)",80.8090310442145
"United States","USA","North America","1976","Energy imports, net (% of energy use)",19.694418966796
"United States","USA","North America","1976","Arms imports (SIPRI trend indicator values)",4.49e+08
"United States","USA","North America","1976","Exports of goods and services (% of GDP)",7.96314631492442
"United States","USA","North America","1976","Imports of goods and services (% of GDP)",8.05001312855276
"United States","USA","North America","1976","Trade (% of GDP)",16.0131594434772
"United States","USA","North America","1976","Merchandise trade (% of GDP)",13.2772542630515
"United States","USA","North America","1976","Food imports (% of merchandise imports)",10.1802974719302
"United States","USA","North America","1976","Fuel imports (% of merchandise imports)",27.8571293508301
"United States","USA","North America","1976","Ores and metals imports (% of merchandise imports)",5.09619140608088
"United States","USA","North America","1976","Merchandise imports (current US$)",1.32498e+11
"United States","USA","North America","1976","Merchandise imports from high-income economies (% of total merchandise imports)",71.3085073396507
"United States","USA","North America","1976","Food exports (% of merchandise exports)",19.2129229332525
"United States","USA","North America","1976","Fuel exports (% of merchandise exports)",3.72914030865486
"United States","USA","North America","1976","Ores and metals exports (% of merchandise exports)",2.87842286073938
"United States","USA","North America","1976","Merchandise exports (current US$)",1.16794e+11
"United States","USA","North America","1976","Merchandise exports to high-income economies (% of total merchandise exports)",71.2229265830527
"Canada","CAN","North America","1977","Energy imports, net (% of energy use)",-7.71002990655884
"Canada","CAN","North America","1977","Arms imports (SIPRI trend indicator values)",2.8e+07
"Canada","CAN","North America","1977","Exports of goods and services (% of GDP)",22.7746945974611
"Canada","CAN","North America","1977","Imports of goods and services (% of GDP)",22.8937392367943
"Canada","CAN","North America","1977","Trade (% of GDP)",45.6684338342554
"Canada","CAN","North America","1977","Merchandise trade (% of GDP)",40.4644521564248
"Canada","CAN","North America","1977","Food imports (% of merchandise imports)",8.36581271349568
"Canada","CAN","North America","1977","Fuel imports (% of merchandise imports)",9.92827403527364
"Canada","CAN","North America","1977","Ores and metals imports (% of merchandise imports)",2.59099213619594
"Canada","CAN","North America","1977","Merchandise imports (current US$)",42082900000
"Canada","CAN","North America","1977","Merchandise imports from high-income economies (% of total merchandise imports)",90.9559394194736
"Canada","CAN","North America","1977","Food exports (% of merchandise exports)",11.6518594417649
"Canada","CAN","North America","1977","Fuel exports (% of merchandise exports)",12.5225069799908
"Canada","CAN","North America","1977","Ores and metals exports (% of merchandise exports)",13.1587704203231
"Canada","CAN","North America","1977","Merchandise exports (current US$)",43544800000
"Canada","CAN","North America","1977","Merchandise exports to high-income economies (% of total merchandise exports)",87.4611986628462
"Germany","DEU","Europe & Central Asia","1977","Energy imports, net (% of energy use)",48.8599578791027
"Germany","DEU","Europe & Central Asia","1977","Arms imports (SIPRI trend indicator values)",1.034e+09
"Germany","DEU","Europe & Central Asia","1977","Exports of goods and services (% of GDP)",18.0292954608651
"Germany","DEU","Europe & Central Asia","1977","Imports of goods and services (% of GDP)",20.2008551365846
"Germany","DEU","Europe & Central Asia","1977","Trade (% of GDP)",38.2301505974497
"Germany","DEU","Europe & Central Asia","1977","Merchandise trade (% of GDP)",36.6968210368483
"Germany","DEU","Europe & Central Asia","1977","Food imports (% of merchandise imports)",16.6279169048639
"Germany","DEU","Europe & Central Asia","1977","Fuel imports (% of merchandise imports)",17.8675730009952
"Germany","DEU","Europe & Central Asia","1977","Ores and metals imports (% of merchandise imports)",6.52845207904912
"Germany","DEU","Europe & Central Asia","1977","Merchandise imports (current US$)",1.01458e+11
"Germany","DEU","Europe & Central Asia","1977","Merchandise imports from high-income economies (% of total merchandise imports)",72.4285560749645
"Germany","DEU","Europe & Central Asia","1977","Food exports (% of merchandise exports)",5.33641419300818
"Germany","DEU","Europe & Central Asia","1977","Fuel exports (% of merchandise exports)",3.14153178216252
"Germany","DEU","Europe & Central Asia","1977","Ores and metals exports (% of merchandise exports)",2.70585269041103
"Germany","DEU","Europe & Central Asia","1977","Merchandise exports (current US$)",1.18072e+11
"Germany","DEU","Europe & Central Asia","1977","Merchandise exports to high-income economies (% of total merchandise exports)",71.9656502943691
"France","FRA","Europe & Central Asia","1977","Energy imports, net (% of energy use)",74.2480131112001
"France","FRA","Europe & Central Asia","1977","Arms imports (SIPRI trend indicator values)",2.5e+08
"France","FRA","Europe & Central Asia","1977","Exports of goods and services (% of GDP)",20.1031547679018
"France","FRA","Europe & Central Asia","1977","Imports of goods and services (% of GDP)",20.2871043540152
"France","FRA","Europe & Central Asia","1977","Trade (% of GDP)",40.390259121917
"France","FRA","Europe & Central Asia","1977","Merchandise trade (% of GDP)",32.9959127831962
"France","FRA","Europe & Central Asia","1977","Food imports (% of merchandise imports)",13.9364522202435
"France","FRA","Europe & Central Asia","1977","Fuel imports (% of merchandise imports)",21.471280348533
"France","FRA","Europe & Central Asia","1977","Ores and metals imports (% of merchandise imports)",5.04560907896126
"France","FRA","Europe & Central Asia","1977","Merchandise imports (current US$)",70636700000
"France","FRA","Europe & Central Asia","1977","Merchandise imports from high-income economies (% of total merchandise imports)",71.4580084809548
"France","FRA","Europe & Central Asia","1977","Food exports (% of merchandise exports)",14.571186502177
"France","FRA","Europe & Central Asia","1977","Fuel exports (% of merchandise exports)",2.98686501439632
"France","FRA","Europe & Central Asia","1977","Ores and metals exports (% of merchandise exports)",2.99889045267898
"France","FRA","Europe & Central Asia","1977","Merchandise exports (current US$)",65129700000
"France","FRA","Europe & Central Asia","1977","Merchandise exports to high-income economies (% of total merchandise exports)",62.999966012353
"Israel","ISR","Middle East & North Africa","1977","Energy imports, net (% of energy use)",98.7926247718674
"Israel","ISR","Middle East & North Africa","1977","Arms imports (SIPRI trend indicator values)",1.289e+09
"Israel","ISR","Middle East & North Africa","1977","Exports of goods and services (% of GDP)",44.5656706045865
"Israel","ISR","Middle East & North Africa","1977","Imports of goods and services (% of GDP)",65.5385684503127
"Israel","ISR","Middle East & North Africa","1977","Trade (% of GDP)",110.104239054899
"Israel","ISR","Middle East & North Africa","1977","Merchandise trade (% of GDP)",64.3781050114195
"Israel","ISR","Middle East & North Africa","1977","Food imports (% of merchandise imports)",13.1270508927116
